2.14	4	.	PUNCT	punc		.	punct	3
2.15	0	Donatus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	Donatus	ROOT	0
2.15	1	Ausuccurensis	ADJ	verb	Case=Gen|Gender=Masc|Number=Sing	Ausuccurensis	dep	0
2.15	2	.	PUNCT	punc		.	punct	0
2.16	0	Palladius	NOUN	noun	Case=Nom|Gender=Neut|Number=Sing	Palladius	ROOT	0
2.16	1	Idicrensis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	Idicrensis	amod	0
2.16	2	.	PUNCT	punc		.	punct	0
2.16	3	prbt	NOUN	noun		prbt	ROOT	3
2.16	4	.	PUNCT	punc		.	punct	3
2.17	0	Gaudentius	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	Gaudentius	ROOT	0
2.17	1	Putiensis	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	Putiensis	dep	0
2.17	2	.	PUNCT	punc		.	punct	0
2.18	0	Uictor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	uictor	ROOT	0
2.18	1	Suggitanus	ADJ	verb	Case=Nom|Gender=Masc|Number=Sing	Suggitanus	amod	0
2.18	2	.	PUNCT	punc		.	punct	0
2.19	0	Benenatus	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	Benenatus	ROOT	0
2.19	1	Lambiritanus	PROPN	noun	Case=Nom|Gender=Masc|Number=Sing	Lambiritanus	nsubj	0
2.19	2	.	PUNCT	punc		.	punct	0
2.20	0	Timotheus	PROPN	proper_noun	Case=Nom|Gender=Masc|Number=Sing	Timotheus	ROOT	0
2.20	1	Tagurensis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	Tagurensis	amod	0
2.20	2	.	PUNCT	punc		.	punct	0
2.21	0	Melior	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	Melior	ROOT	0
2.21	1	Fossalensis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	Fossalensis	nsubj	0
2.21	2	.	PUNCT	punc		.	punct	0
2.21	3	Na	ADV	verb		no	ROOT	3
2.21	4	.	PUNCT	punc		.	punct	3
2.22	0	Frumentius	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	frumentius	ROOT	0
2.22	1	Tubursicensis	ADJ	adjective	Case=Gen|Gender=Neut|Number=Sing	Tubursicensis	amod	0
2.22	2	.	PUNCT	punc		.	punct	0
